2.4100,1.7785,0.0000,0.0000,0.0000,0.9977,0.0672,
2.2745,1.7878,0.0000,0.0000,0.0000,0.9964,0.0845,
2.2197,1.7979,0.0000,0.0000,0.0000,0.9997,0.0224,
2.1946,1.7815,0.0000,0.0000,0.0000,-0.9958,0.0920,
2.1738,1.7878,0.0000,0.0000,0.0000,-0.9912,0.1324,
2.1366,1.7753,0.0000,0.0000,0.0000,-0.9824,0.1866,
2.0837,1.7626,0.0000,0.0000,0.0000,-0.9696,0.2446,
2.0026,1.7154,0.0000,0.0000,0.0000,-0.9700,0.2431,
1.9248,1.6799,0.0000,0.0000,0.0000,-0.9526,0.3043,
1.8983,1.6510,0.0000,0.0000,0.0000,-0.9312,0.3644,
1.8863,1.6338,0.0000,0.0000,0.0000,-0.9038,0.4280,
1.8600,1.6005,0.0000,0.0000,0.0000,-0.8768,0.4809,
1.8286,1.5507,0.0000,0.0000,0.0000,-0.8470,0.5316,
1.7835,1.4585,0.0000,0.0000,0.0000,-0.8158,0.5784,
1.7469,1.3674,0.0000,0.0000,0.0000,-0.7854,0.6190,
1.7174,1.2563,0.0000,0.0000,0.0000,-0.7637,0.6456,
1.7142,1.1645,0.0000,0.0000,0.0000,-0.7625,0.6469,
1.7000,1.0705,0.0000,0.0000,0.0000,-0.7967,0.6044,
1.6889,1.0423,0.0000,0.0000,0.0000,-0.8369,0.5473,
1.6620,0.9801,0.0000,0.0000,0.0000,-0.8697,0.4935,
1.6309,0.8977,0.0000,0.0000,0.0000,-0.8999,0.4361,
1.6070,0.8775,0.0000,0.0000,0.0000,-0.9259,0.3779,
1.5825,0.8652,0.0000,0.0000,0.0000,-0.9459,0.3246,
1.5314,0.8439,0.0000,0.0000,0.0000,-0.9664,0.2571,
1.4873,0.8374,0.0000,0.0000,0.0000,-0.9813,0.1925,
1.4375,0.8151,0.0000,0.0000,0.0000,-0.9907,0.1363,
1.3710,0.8129,0.0000,0.0000,0.0000,-0.9979,0.0648,
1.2746,0.8009,0.0000,0.0000,0.0000,-0.9999,0.0134,
1.1653,0.8086,0.0000,0.0000,0.0000,-1.0000,0.0010,
1.1113,0.8201,0.0000,0.0000,0.0000,-0.9996,0.0295,
1.0169,0.8056,0.0000,0.0000,0.0000,-0.9970,0.0769,
0.9439,0.7757,0.0000,0.0000,0.0000,-0.9901,0.1405,
0.8554,0.7470,0.0000,0.0000,0.0000,-0.9809,0.1946,
0.7974,0.6976,0.0000,0.0000,0.0000,-0.9671,0.2544,
0.7501,0.6639,0.0000,0.0000,0.0000,-0.9521,0.3056,
0.7504,0.6296,0.0000,0.0000,0.0000,-0.9304,0.3665,
0.7451,0.5928,0.0000,0.0000,0.0000,-0.9052,0.4250,
0.7240,0.5569,0.0000,0.0000,0.0000,-0.8763,0.4817,
0.6957,0.5048,0.0000,0.0000,0.0000,-0.8544,0.5196,
0.6719,0.4560,0.0000,0.0000,0.0000,-0.8272,0.5619,
0.6352,0.3857,0.0000,0.0000,0.0000,-0.7712,0.6366,
0.6240,0.3502,0.0000,0.0000,0.0000,-0.7409,0.6716,
0.6182,0.3086,0.0000,0.0000,0.0000,-0.7064,0.7078,
0.6261,0.2451,0.0000,0.0000,0.0000,-0.6591,0.7520,
0.6351,0.1252,0.0000,0.0000,0.0000,-0.6720,0.7405,
0.6379,0.0244,0.0000,0.0000,0.0000,-0.6505,0.7595,
0.6522,-0.0583,0.0000,0.0000,0.0000,-0.6241,0.7813,
0.6608,-0.1495,0.0000,0.0000,0.0000,-0.5928,0.8054,
0.6792,-0.2069,0.0000,0.0000,0.0000,-0.5412,0.8409,
0.7180,-0.2500,0.0000,0.0000,0.0000,-0.4825,0.8759,
0.7432,-0.2951,0.0000,0.0000,0.0000,-0.4233,0.9060,
0.7685,-0.3207,0.0000,0.0000,0.0000,-0.3724,0.9281,
0.8135,-0.3636,0.0000,0.0000,0.0000,-0.3224,0.9466,
0.8452,-0.3893,0.0000,0.0000,0.0000,-0.2671,0.9637,
0.8784,-0.4195,0.0000,0.0000,0.0000,-0.2115,0.9774,
0.9162,-0.4346,0.0000,0.0000,0.0000,-0.1660,0.9861,
0.9556,-0.4547,0.0000,0.0000,0.0000,-0.1246,0.9922,
1.0100,-0.4684,0.0000,0.0000,0.0000,-0.0695,0.9976,
1.1145,-0.4806,0.0000,0.0000,0.0000,-0.0271,0.9996,
1.1644,-0.4849,0.0000,0.0000,0.0000,0.0086,1.0000,
1.2493,-0.4883,0.0000,0.0000,0.0000,0.0209,0.9998,
1.3496,-0.4809,0.0000,0.0000,0.0000,0.0302,0.9995,
1.4032,-0.4787,0.0000,0.0000,0.0000,0.0778,0.9970,
1.4577,-0.4750,0.0000,0.0000,0.0000,0.1306,0.9914,
1.5057,-0.4679,0.0000,0.0000,0.0000,0.1913,0.9815,
1.5281,-0.4478,0.0000,0.0000,0.0000,0.2549,0.9670,
1.5505,-0.4314,0.0000,0.0000,0.0000,0.3145,0.9493,
1.5736,-0.4037,0.0000,0.0000,0.0000,0.3639,0.9314,
1.6222,-0.3652,0.0000,0.0000,0.0000,0.4152,0.9098,
1.6654,-0.3252,0.0000,0.0000,0.0000,0.4659,0.8848,
1.7015,-0.2925,0.0000,0.0000,0.0000,0.5125,0.8587,
1.7249,-0.2520,0.0000,0.0000,0.0000,0.5540,0.8325,
1.7671,-0.1653,0.0000,0.0000,0.0000,0.6031,0.7977,
1.7886,-0.0621,0.0000,0.0000,0.0000,0.6445,0.7646,
1.7958,0.0361,0.0000,0.0000,0.0000,0.6917,0.7222,
1.7845,0.1171,0.0000,0.0000,0.0000,0.7166,0.6975,
1.7848,0.2465,0.0000,0.0000,0.0000,0.7000,0.7141,
1.7796,0.3423,0.0000,0.0000,0.0000,0.7040,0.7102,
1.7718,0.4316,0.0000,0.0000,0.0000,0.7124,0.7018,
1.7816,0.5649,0.0000,0.0000,0.0000,0.7140,0.7002,
1.7699,0.6508,0.0000,0.0000,0.0000,0.7122,0.7020,
1.7518,0.7722,0.0000,0.0000,0.0000,0.7038,0.7104,
1.7589,0.8499,0.0000,0.0000,0.0000,0.7036,0.7106,
1.7469,0.9555,0.0000,0.0000,0.0000,0.7157,0.6984,
1.7366,1.0752,0.0000,0.0000,0.0000,0.7242,0.6896,
1.7324,1.1798,0.0000,0.0000,0.0000,0.7178,0.6963,
1.7080,1.2702,0.0000,0.0000,0.0000,0.7192,0.6948,
1.6949,1.3734,0.0000,0.0000,0.0000,0.7348,0.6783,
1.6884,1.4501,0.0000,0.0000,0.0000,0.7753,0.6316,
1.6499,1.4626,0.0000,0.0000,0.0000,0.8482,0.5296,
1.6292,1.5137,0.0000,0.0000,0.0000,0.8749,0.4843,
1.6067,1.5238,0.0000,0.0000,0.0000,0.9012,0.4334,
1.5809,1.5751,0.0000,0.0000,0.0000,0.9265,0.3764,
1.5411,1.6342,0.0000,0.0000,0.0000,0.9480,0.3181,
1.4799,1.6734,0.0000,0.0000,0.0000,0.9788,0.2049,
1.4276,1.7083,0.0000,0.0000,0.0000,0.9894,0.1453,
1.3743,1.7273,0.0000,0.0000,0.0000,0.9960,0.0899,
1.3205,1.7321,0.0000,0.0000,0.0000,0.9994,0.0338,
1.2212,1.7205,0.0000,0.0000,0.0000,-1.0000,0.0028,
1.0861,1.7201,0.0000,0.0000,0.0000,-1.0000,0.0058,
0.9651,1.7131,0.0000,0.0000,0.0000,-0.9999,0.0164,
0.8513,1.7064,0.0000,0.0000,0.0000,-1.0000,0.0066,
0.7899,1.6964,0.0000,0.0000,0.0000,-0.9999,0.0125,
0.6937,1.6961,0.0000,0.0000,0.0000,0.9999,0.0116,
0.6170,1.7215,0.0000,0.0000,0.0000,0.9998,0.0176,
0.5352,1.7196,0.0000,0.0000,0.0000,0.9999,0.0162,
0.4499,1.7147,0.0000,0.0000,0.0000,-1.0000,0.0077,
